# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov 15 09:39:16 2023
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_time0:      Transit Epoch [BJD]
# COLUMN koi_time0_err1: Transit Epoch Upper Unc. [BJD]
# COLUMN koi_time0_err2: Transit Epoch Lower Unc. [BJD]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_eccen_err1: Eccentricity Upper Unc.
# COLUMN koi_eccen_err2: Eccentricity Lower Unc.
# COLUMN koi_longp:      Long. of Periastron [deg]
# COLUMN koi_longp_err1: Long. of Periastron Upper Unc. [deg]
# COLUMN koi_longp_err2: Long. of Periastron Lower Unc. [deg]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_ingress:    Ingress Duration [hrs]
# COLUMN koi_ingress_err1: Ingress Duration Upper Unc. [hrs]
# COLUMN koi_ingress_err2: Ingress Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_ror_err1:   Planet-Star Radius Ratio Upper Unc.
# COLUMN koi_ror_err2:   Planet-Star Radius Ratio Lower Unc.
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_srho_err1:  Fitted Stellar Density Upper Unc. [g/cm**3]
# COLUMN koi_srho_err2:  Fitted Stellar Density Lower Unc. [g/cm**3]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_incl_err1:  Inclination Upper Unc. [deg]
# COLUMN koi_incl_err2:  Inclination Lower Unc. [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_dor_err1:   Planet-Star Distance over Star Radius Upper Unc.
# COLUMN koi_dor_err2:   Planet-Star Distance over Star Radius Lower Unc.
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_smet_err1:  Stellar Metallicity Upper Unc. [dex]
# COLUMN koi_smet_err2:  Stellar Metallicity Lower Unc. [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sage_err1:  Stellar Age Upper Unc. [Gyr]
# COLUMN koi_sage_err2:  Stellar Age Lower Unc. [Gyr]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_model_snr,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,ra,dec,koi_kepmag
9941859,K00528.01,Kepler-178 b,CONFIRMED,CANDIDATE,,,,,,9.57671500,4.40000e-05,-4.40000e-05,176.6811000,1.50000e-03,-1.50000e-03,2455009.681,1.50000e-03,-1.50000e-03,0,,,,,,0.4800,0.38,-0.38,3.3828,,,,,,716,,,0.02490,1.50000e-03,-1.50000e-03,,,,2.90,1.20,-1.20,0.085,,,88.81,,,880.0,,,,,,19.500000,7.10000,-7.10000,81.50,,,,5674.00,84.00,-84.00,4.340,0.300,-0.300,,,,1.0500,0.4600,-0.4600,0.8900,0.0950,-0.0950,11.3000,3.3000,-3.3000,287.101100,46.896481,14.598
9941859,K00528.02,Kepler-178 d,CONFIRMED,CANDIDATE,,,,,,96.67200000,1.40000e-03,-1.40000e-03,140.1926000,4.20000e-03,-4.20000e-03,2454973.193,4.20000e-03,-4.20000e-03,0,,,,,,0.7200,0.24,-0.24,5.9842,,,,,,999,,,0.03110,1.90000e-03,-1.90000e-03,,,,3.60,1.60,-1.60,0.397,,,89.38,,,407.0,,,,,,91.000000,33.00000,-33.00000,47.00,,,,5674.00,84.00,-84.00,4.340,0.300,-0.300,,,,1.0500,0.4600,-0.4600,0.8900,0.0950,-0.0950,11.3000,3.3000,-3.3000,287.101100,46.896481,14.598
9941859,K00528.03,Kepler-178 c,CONFIRMED,CANDIDATE,,,,,,20.55280000,1.40000e-04,-1.40000e-04,145.0280000,2.50000e-03,-2.50000e-03,2454978.028,2.50000e-03,-2.50000e-03,0,,,,,,0.9000,0.10,-0.10,2.4541,,,,,,736,,,0.02960,1.80000e-03,-1.80000e-03,,,,3.40,1.50,-1.50,0.141,,,88.24,,,683.0,,,,,,33.000000,12.00000,-12.00000,47.60,,,,5674.00,84.00,-84.00,4.340,0.300,-0.300,,,,1.0500,0.4600,-0.4600,0.8900,0.0950,-0.0950,11.3000,3.3000,-3.3000,287.101100,46.896481,14.598
10068030,K00529.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,2.02312500,2.00000e-06,-2.00000e-06,170.5123000,6.60000e-04,-6.60000e-04,2455003.512,6.60000e-04,-6.60000e-04,0,,,,,,0.4300,0.50,-0.50,1.2387,,,,,,1348,,,0.03400,5.90000e-03,-5.90000e-03,,,,2.99,0.86,-0.86,0.030,,,87.66,,,1276.0,,,,,,11.700000,4.80000,-4.80000,71.30,,,,5576.00,151.00,-151.00,4.580,0.300,-0.300,,,,0.8100,0.1900,-0.1900,0.9130,0.0490,-0.0490,0.5000,3.8000,-3.8000,288.849030,47.021969,14.977
10266615,K00530.01,Kepler-587 b,CONFIRMED,CANDIDATE,,,,,,10.94026600,7.90000e-05,-7.90000e-05,170.3063000,2.50000e-03,-2.50000e-03,2455003.306,2.50000e-03,-2.50000e-03,0,,,,,,0.6600,0.55,-0.55,2.3424,,,,,,579,,,0.02320,5.50000e-03,-5.50000e-03,,,,2.10,1.00,-1.00,0.095,,,88.81,,,755.0,,,,,,28.000000,13.00000,-13.00000,37.40,,,,5723.00,87.00,-87.00,4.560,0.300,-0.300,,,,0.8500,0.3500,-0.3500,0.9570,0.0690,-0.0690,0.4000,3.6000,-3.6000,288.670680,47.399139,14.909
5702939,K03000.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,18.39902000,2.10000e-04,-2.10000e-04,144.8759000,8.30000e-03,-8.30000e-03,2454977.876,8.30000e-03,-8.30000e-03,0,,,,,,0.2600,0.81,-0.81,3.8671,,,,,,125,,,0.01000,4.00000e-03,-4.00000e-03,,,,1.03,0.59,-0.59,0.137,,,89.38,,,686.0,,,,,,35.000000,17.00000,-17.00000,14.00,,,,5945.00,89.00,-89.00,4.500,0.300,-0.300,,,,0.9400,0.3800,-0.3800,1.0090,0.0760,-0.0760,1.6000,2.5000,-2.5000,290.972230,40.994678,14.168
11709423,K03001.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.38446929,4.20000e-07,-4.20000e-07,131.7366000,4.70000e-04,-4.70000e-04,2454964.737,4.70000e-04,-4.70000e-04,0,,,,,,0.8700,0.58,-0.58,0.9291,,,,,,780,,,0.03070,5.40000e-03,-5.40000e-03,,,,3.00,1.10,-1.10,0.010,,,59.59,,,2146.0,,,,,,1.720000,0.66000,-0.66000,87.30,,,,5187.00,200.00,-200.00,4.530,0.300,-0.300,,,,0.8800,0.3000,-0.3000,0.9600,0.3000,-0.3000,,,,289.924530,49.882469,15.503
3852655,K03002.01,Kepler-1406 b,CONFIRMED,FALSE POSITIVE,,,,,,11.62909600,9.60000e-05,-9.60000e-05,132.8181000,5.90000e-03,-5.90000e-03,2454965.818,5.90000e-03,-5.90000e-03,0,,,,,,0.9200,0.52,-0.52,2.8463,,,,,,95,,,0.01110,4.50000e-03,-4.50000e-03,,,,1.36,0.78,-0.78,0.102,,,85.94,,,889.0,,,,,,12.700000,6.20000,-6.20000,16.00,,,,6071.00,80.00,-80.00,4.350,0.300,-0.300,,,,1.1200,0.4500,-0.4500,1.0340,0.0970,-0.0970,4.8000,1.7000,-1.7000,292.081850,38.915031,13.256
11255231,K03003.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,13.65517000,1.40000e-04,-1.40000e-04,137.5223000,7.50000e-03,-7.50000e-03,2454970.522,7.50000e-03,-7.50000e-03,0,,,,,,0.8500,0.67,-0.67,4.2684,,,,,,215,,,0.01560,6.30000e-03,-6.30000e-03,,,,1.64,0.98,-0.98,0.114,,,86.52,,,778.0,,,,,,13.600000,6.10000,-6.10000,16.10,,,,6059.00,104.00,-104.00,4.490,0.300,-0.300,,,,0.9700,0.4200,-0.4200,1.0520,0.0980,-0.0980,0.7000,1.9000,-1.9000,296.619960,48.905800,14.818
6103377,K03004.01,Kepler-1407 b,CONFIRMED,CANDIDATE,,,,,,20.07113000,4.10000e-04,-4.10000e-04,136.9290000,1.30000e-02,-1.30000e-02,2454969.929,1.30000e-02,-1.30000e-02,0,,,,,,0.6800,0.75,-0.75,6.1047,,,,,,350,,,0.01810,8.00000e-03,-8.00000e-03,,,,2.20,1.10,-1.10,0.149,,,87.66,,,701.0,,,,,,18.800000,9.10000,-9.10000,11.00,,,,5817.00,200.00,-200.00,4.380,0.300,-0.300,,,,1.1100,0.3000,-0.3000,1.0900,0.3000,-0.3000,,,,283.942440,41.471600,14.935
3747262,K03005.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.31246520,5.20000e-06,-5.20000e-06,132.2214000,2.40000e-03,-2.40000e-03,2454965.221,2.40000e-03,-2.40000e-03,0,,,,,,0.8300,0.64,-0.64,1.4817,,,,,,43,,,0.00690,2.30000e-03,-2.30000e-03,,,,0.96,0.40,-0.40,0.025,,,77.35,,,2067.0,,,,,,3.900000,1.70000,-1.70000,18.80,,,,6550.00,84.00,-84.00,4.310,0.300,-0.300,,,,1.2800,0.3200,-0.3200,1.2200,0.1000,-0.1000,1.8600,0.6800,-0.6800,291.534000,38.816261,12.524
8758136,K03006.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.99821860,5.30000e-06,-5.30000e-06,131.8183000,3.40000e-03,-3.40000e-03,2454964.818,3.40000e-03,-3.40000e-03,0,,,,,,0.6000,0.68,-0.68,1.7800,,,,,,134,,,0.01150,5.40000e-03,-5.40000e-03,,,,1.22,0.88,-0.88,0.020,,,77.92,,,1863.0,,,,,,2.900000,1.50000,-1.50000,16.90,,,,6050.00,133.00,-133.00,4.480,0.300,-0.300,,,,0.9700,0.5400,-0.5400,1.0400,0.1400,-0.1400,1.3000,2.2000,-2.2000,293.613370,44.975422,15.544
10190075,K03007.01,,CANDIDATE,CANDIDATE,,,,,,11.19177300,9.40000e-05,-9.40000e-05,138.0413000,6.00000e-03,-6.00000e-03,2454971.041,6.00000e-03,-6.00000e-03,0,,,,,,0.8200,0.88,-0.88,2.5018,,,,,,178,,,0.01380,5.70000e-03,-5.70000e-03,,,,1.40,1.00,-1.00,0.098,,,87.66,,,782.0,,,,,,20.200000,9.50000,-9.50000,14.20,,,,5876.00,92.00,-92.00,4.540,0.300,-0.300,,,,0.8900,0.5800,-0.5800,1.0000,0.1400,-0.1400,0.3000,2.9000,-2.9000,283.335330,47.208832,14.528
12785320,K00298.01,Kepler-515 b,CONFIRMED,CANDIDATE,,,,,,19.96359000,1.30000e-04,-1.30000e-04,178.3053000,3.00000e-03,-3.00000e-03,2455011.305,3.00000e-03,-3.00000e-03,0,,,,,,0.0700,0.52,-0.52,3.2435,,,,,,244,,,0.01310,2.30000e-03,-2.30000e-03,,,,1.43,,,0.144,,,89.95,,,672.0,,,,,,48.000000,24.00000,-24.00000,37.10,,,,5780.00,,,4.440,,,,,,1.0000,,,1.0000,,,,,,290.494260,52.055519,12.713
9070666,K03008.01,Kepler-1408 b,CONFIRMED,CANDIDATE,,,,,,2.99790500,3.50000e-05,-3.50000e-05,131.7708000,6.60000e-03,-6.60000e-03,2454964.771,6.60000e-03,-6.60000e-03,0,,,,,,0.4000,0.88,-0.88,4.3692,,,,,,45,,,0.00620,2.50000e-03,-2.50000e-03,,,,0.84,0.39,-0.39,0.042,,,85.37,,,1459.0,,,,,,4.900000,2.40000,-2.40000,15.70,,,,6052.00,200.00,-200.00,4.290,0.300,-0.300,,,,1.2500,0.3000,-0.3000,1.1300,0.3000,-0.3000,,,,282.699950,45.425770,12.003
12405333,K03009.01,Kepler-1409 b,CONFIRMED,CANDIDATE,,,,,,0.76486510,2.50000e-06,-2.50000e-06,132.1304000,1.70000e-03,-1.70000e-03,2454965.130,1.70000e-03,-1.70000e-03,0,,,,,,0.4100,0.86,-0.86,1.1909,,,,,,172,,,0.01220,4.60000e-03,-4.60000e-03,,,,1.05,0.72,-0.72,0.015,,,84.80,,,1665.0,,,,,,4.600000,2.30000,-2.30000,19.10,,,,5187.00,88.00,-88.00,4.530,0.300,-0.300,,,,0.7900,0.4500,-0.4500,0.7700,0.0680,-0.0680,13.8000,3.9000,-3.9000,290.084780,51.208599,15.168
9899352,K03135.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.33256000,8.50000e-06,-8.50000e-06,132.0503000,4.30000e-03,-4.30000e-03,2454965.050,4.30000e-03,-4.30000e-03,0,,,,,,0.0280,0.10,-0.10,4.2224,,,,,,235,,,0.01380,5.40000e-03,-5.40000e-03,,,,1.26,0.59,-0.59,0.023,,,89.38,,,1514.0,,,,,,2.513000,0.08500,-0.08500,28.60,,,,5688.00,95.00,-95.00,4.570,0.300,-0.300,,,,0.8400,0.2200,-0.2200,0.9440,0.0410,-0.0410,0.4000,3.6000,-3.6000,295.210360,46.749321,15.846
6291837,K00308.01,Kepler-1715 b,CONFIRMED,CANDIDATE,,,,,,35.59743000,1.50000e-04,-1.50000e-04,187.5238000,1.40000e-03,-1.40000e-03,2455020.524,1.40000e-03,-1.40000e-03,0,,,,,,0.4100,0.19,-0.19,6.0211,,,,,,659,,,0.02393,5.70000e-04,-5.70000e-04,,,,3.15,0.19,-0.19,0.227,,,89.38,,,643.0,,,,,,42.000000,15.00000,-15.00000,121.80,,,,6323.00,50.00,-50.00,4.370,0.100,-0.100,,,,1.2070,0.0650,-0.0650,1.2340,0.0400,-0.0400,0.8200,0.6800,-0.6800,293.929720,41.602871,12.351
6945786,K03136.01,Kepler-1909 b,CONFIRMED,CANDIDATE,,,,,,2.39161200,1.50000e-05,-1.50000e-05,133.0801000,4.20000e-03,-4.20000e-03,2454966.080,4.20000e-03,-4.20000e-03,0,,,,,,0.5100,0.88,-0.88,1.9619,,,,,,215,,,0.01350,6.00000e-03,-6.00000e-03,,,,1.07,0.48,-0.48,0.032,,,86.52,,,1046.0,,,,,,8.100000,4.00000,-4.00000,15.30,,,,4988.00,71.00,-71.00,4.580,0.300,-0.300,,,,0.7230,0.0220,-0.0220,0.7280,0.0190,-0.0190,13.9000,3.7000,-3.7000,290.889310,42.459660,15.738
9758032,K03137.01,,CANDIDATE,CANDIDATE,,,,,,1.33204180,6.80000e-06,-6.80000e-06,131.5790000,3.00000e-03,-3.00000e-03,2454964.579,3.00000e-03,-3.00000e-03,0,,,,,,0.4200,0.96,-0.96,1.6458,,,,,,141,,,0.01110,5.30000e-03,-5.30000e-03,,,,0.93,0.48,-0.48,0.023,,,85.94,,,1377.0,,,,,,5.900000,2.90000,-2.90000,13.90,,,,5402.00,74.00,-74.00,4.610,0.300,-0.300,,,,0.7700,0.1400,-0.1400,0.8730,0.0330,-0.0330,0.5000,3.8000,-3.8000,285.209440,46.540909,15.682
6444896,K03138.01,Kepler-1649 b,CONFIRMED,CANDIDATE,,,,,,8.68910200,4.80000e-05,-4.80000e-05,133.2367000,4.80000e-03,-4.80000e-03,2454966.237,4.80000e-03,-4.80000e-03,0,,,,,,0.9600,0.94,-0.94,1.4115,,,,,,2474,,,0.06900,3.00000e-02,-3.00000e-02,,,,4.60,,,0.067,,,87.66,,,517.0,,,,,,24.000000,12.00000,-12.00000,19.00,,,,3888.00,,,4.586,,,,,,0.6090,,,0.5220,,,,,,292.503780,41.830421,17.131
5640511,K03139.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.63624400,3.00000e-06,-3.00000e-06,131.9688400,9.30000e-04,-9.30000e-04,2454964.969,9.30000e-04,-9.30000e-04,0,,,,,,0.8860,0.10,-0.10,4.0000,,,,,,11,,,0.00842,5.30000e-04,-5.30000e-04,,,,1.89,0.57,-0.57,0.017,,,27.50,,,3455.0,,,,,,1.000000,0.17000,-0.17000,120.80,,,,7113.00,104.00,-104.00,4.010,0.300,-0.300,,,,2.0600,0.6000,-0.6000,1.5700,0.1600,-0.1600,1.6200,0.2000,-0.2000,297.156620,40.898788,11.290
5978170,K03140.01,Kepler-1910 b,CONFIRMED,CANDIDATE,,,,,,5.68881400,3.90000e-05,-3.90000e-05,131.6645000,4.70000e-03,-4.70000e-03,2454964.664,4.70000e-03,-4.70000e-03,0,,,,,,0.1400,0.80,-0.80,2.4821,,,,,,261,,,0.01450,7.20000e-03,-7.20000e-03,,,,0.86,0.43,-0.43,0.052,,,89.38,,,599.0,,,,,,18.100000,8.50000,-8.50000,14.60,,,,4201.00,72.00,-72.00,4.720,0.300,-0.300,,,,0.5440,0.0110,-0.0110,0.5720,0.0140,-0.0140,13.9000,3.6000,-3.6000,296.617250,41.281189,15.561
5440317,K03141.01,Kepler-1438 b,CONFIRMED,CANDIDATE,,,,,,2.31942600,1.30000e-05,-1.30000e-05,131.9352000,3.60000e-03,-3.60000e-03,2454964.935,3.60000e-03,-3.60000e-03,0,,,,,,0.5500,0.90,-0.90,1.6555,,,,,,106,,,0.00960,4.70000e-03,-4.70000e-03,,,,0.88,0.62,-0.62,0.033,,,86.52,,,1230.0,,,,,,8.800000,4.20000,-4.20000,13.30,,,,5529.00,86.00,-86.00,4.530,0.300,-0.300,,,,0.8400,0.4300,-0.4300,0.8800,0.0720,-0.0720,5.0000,3.9000,-3.9000,289.289790,40.681671,14.869
3752110,K03142.01,,CANDIDATE,CANDIDATE,,,,,,27.94325000,4.60000e-04,-4.60000e-04,136.8680000,1.20000e-02,-1.20000e-02,2454969.868,1.20000e-02,-1.20000e-02,0,,,,,,0.3200,0.87,-0.87,6.2699,,,,,,367,,,0.01730,8.30000e-03,-8.30000e-03,,,,2.00,1.20,-1.20,0.189,,,89.38,,,675.0,,,,,,33.000000,16.00000,-16.00000,13.80,,,,6378.00,150.00,-150.00,4.430,0.300,-0.300,,,,1.0900,0.3300,-0.3300,1.1560,0.0920,-0.0920,0.3900,0.9400,-0.9400,292.807220,38.884232,15.243
7336093,K03143.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,4.40402480,,,134.0034100,,,2454967.003,,,0,,,,,,0.3162,0.10,-0.10,2.4108,,,,,,58,,,0.00678,0.00000e+00,0.00000e+00,,,,0.45,0.01,-0.01,0.045,,,88.81,,,728.0,,,,,,13.350528,0.00000,0.00000,4.90,,,,4512.00,70.00,-70.00,4.680,0.300,-0.300,,,,0.6020,0.0140,-0.0140,0.6320,0.0160,-0.0160,13.7000,3.8000,-3.8000,281.119480,42.994400,14.814
5688790,K03144.01,Kepler-1439 b,CONFIRMED,CANDIDATE,,,,,,8.07392000,7.40000e-05,-7.40000e-05,540.0410000,5.00000e-03,-5.00000e-03,2455373.041,5.00000e-03,-5.00000e-03,0,,,,,,0.1800,0.98,-0.98,2.2922,,,,,,995,,,0.02900,1.40000e-02,-1.40000e-02,,,,2.10,1.40,-1.40,0.062,,,89.38,,,532.0,,,,,,27.000000,13.00000,-13.00000,12.00,,,,3679.00,200.00,-200.00,4.480,0.300,-0.300,,,,0.6700,0.3000,-0.3000,0.4900,0.3000,-0.3000,,,,285.739810,40.980049,16.109
9115800,K00421.01,Kepler-548 b,CONFIRMED,CANDIDATE,,,,,,4.45419130,1.20000e-06,-1.20000e-06,172.8195910,8.50000e-05,-8.50000e-05,2455005.820,8.50000e-05,-8.50000e-05,0,,,,,,0.4850,0.10,-0.10,2.3071,,,,,,16107,,,0.11786,9.60000e-04,-9.60000e-04,,,,11.10,7.30,-7.30,0.049,,,88.24,,,984.0,,,,,,14.900000,1.20000,-1.20000,1363.90,,,,5321.00,92.00,-92.00,4.470,0.300,-0.300,,,,0.8600,0.5600,-0.5600,0.8000,0.1100,-0.1100,14.0000,3.8000,-3.8000,299.905910,45.439678,14.995
9214713,K00422.01,,CANDIDATE,CANDIDATE,,,,,,480.00000000,0.00000e+00,0.00000e+00,250.6335200,5.70000e-04,-5.70000e-04,2455083.634,5.70000e-04,-5.70000e-04,0,,,,,,0.6770,0.10,-0.10,8.2375,,,,,,16409,,,0.12480,1.40000e-03,-1.40000e-03,,,,15.00,4.70,-4.70,1.240,,,89.95,,,259.0,,,,,,400.000000,35.00000,-35.00000,379.00,,,,6242.00,106.00,-106.00,4.400,0.300,-0.300,,,,1.1000,0.3400,-0.3400,1.1040,0.0990,-0.0990,1.9900,0.7300,-0.7300,290.389830,45.665329,14.740
9478990,K00423.01,Kepler-39 b,CONFIRMED,NOT DISPOSITIONED,,,,,,21.08717400,1.80000e-05,-1.80000e-05,202.8577700,2.60000e-04,-2.60000e-04,2455035.858,2.60000e-04,-2.60000e-04,0,,,,,,0.0290,0.10,-0.10,5.9134,,,,,,8940,,,0.08641,7.40000e-04,-7.40000e-04,,,,9.80,5.50,-5.50,0.155,,,89.95,,,712.0,,,,,,29.600000,3.50000,-3.50000,714.90,,,,6225.00,103.00,-103.00,4.450,0.300,-0.300,,,,1.0400,0.5800,-0.5800,1.1100,0.1500,-0.1500,0.8000,1.1000,-1.1000,296.960270,46.034302,14.327
6850504,K00070.03,Kepler-20 d,CONFIRMED,CANDIDATE,,,,,,77.61153000,2.30000e-04,-2.30000e-04,164.7276000,1.50000e-03,-1.50000e-03,2454997.728,1.50000e-03,-1.50000e-03,0,,,,,,0.6510,0.10,-0.10,7.3552,,,,,,825,,,0.02768,2.70000e-04,-2.70000e-04,,,,2.84,0.23,-0.23,0.344,,,89.38,,,397.0,,,,,,64.100000,6.50000,-6.50000,130.00,,,,5443.00,44.00,-44.00,4.450,0.100,-0.100,,,,0.9390,0.0770,-0.0770,0.9010,0.0220,-0.0220,9.3000,3.7000,-3.7000,287.698000,42.338718,12.498
9597411,K00424.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,1.57563153,1.10000e-07,-1.10000e-07,170.3925500,5.00000e-05,-5.00000e-05,2455003.393,5.00000e-05,-5.00000e-05,0,,,,,,1.0400,0.25,-0.25,2.0629,,,,,,24806,,,0.28200,2.20000e-02,-2.20000e-02,,,,32.00,14.00,-14.00,0.028,,,72.77,,,1686.0,,,,,,3.510000,0.28000,-0.28000,1549.60,,,,6264.00,106.00,-106.00,4.450,0.300,-0.300,,,,1.0400,0.4300,-0.4300,1.1200,0.1200,-0.1200,0.3000,1.1000,-1.1000,295.434780,46.203129,14.731
9967884,K00425.01,,CANDIDATE,CANDIDATE,,,,,,5.42835010,1.80000e-06,-1.80000e-06,169.7525830,9.80000e-05,-9.80000e-05,2455002.753,9.80000e-05,-9.80000e-05,0,,,,,,0.8250,0.10,-0.10,1.7990,,,,,,12319,,,0.11559,8.60000e-04,-8.60000e-04,,,,11.30,7.00,-7.00,0.060,,,87.09,,,1002.0,,,,,,17.340000,0.94000,-0.94000,752.50,,,,5866.00,133.00,-133.00,4.530,0.300,-0.300,,,,0.9000,0.5600,-0.5600,0.9900,0.1400,-0.1400,0.9000,3.1000,-3.1000,297.974240,46.804562,14.694
